Item Group ID	Product ID	GTIN	Manufacturer Part Number	Product Name	Product Description	Category	Product Type	Product URL	Image URL	Additional Image URL	Brand	MSRP Price	Sale Price	Stock Status	Condition	Color	Gender	Size	Material	Pattern	Age Group	Shipping Cost	Shipping Weight
	1410268			Softline Pink Swivel Square Chair	Drawing inspiration from mid-century modern styles, architects Busk + Hertzog designed this organically shaped, molded seat set on a geometric, swivel base. Clad in a removable new wool slipcover, softly rounded armrests and back are designed to draw in the body, while a sleek chrome base imparts sophistication. Available in pink and gray with a chrome base and sky blue and apricot with a copper base.Displaying the quintessential qualities of Scandinavian furniture design - Softline is clean, classic, and minimalistic.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/softline-pink-swivel-square-chair-1410268	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1410268-softline-pink-swivel-lounge-chair-a.jpg		softline	1,695.00		in stock	new	pink						0	
	1411663			TJOKEEFE Black Steel Lounge Chair	A continuous series of powder-coated steel loops intersect in strategic places to form a unique structure that challenges both perception and form. Its multiple planes of lines visually overlap to create interesting graphic compositions from every angle.A purist when it comes to style, Chicago-based artist, TJ Okeefe distills furniture to its geometric essence, drawing inspiration for each handmade piece from architectural and industrial design.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/tj-okeefe-black-steel-lounge-chair-1411663	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1411663-tj-okeefe-black-steel-lounge-chair-a.jpg		tj o'keefe	4,995.00		in stock	new	black						0	
	1413722			abcDNA Archive Fireside Velvet Slipper Chair	Evoking the aesthetic of late 19th century English club chairs, this tufted, high-back chair is clad in burgundy cotton velvet upholstery. Its fabric is hand sanded using a time-intensive process imparting a natural patina and sun faded aesthetic. Finished with hand-dyed bullion fringe and cord trim and dark ebonized wood legs set on iron castors for easy movement.Decades of collecting, curating, and dreaming of vintage finds have resulted in our exclusive Archive collection, where timeless beauty and a passionate commitment to preserving intrinsic design DNA result in pieces to treasure as heirlooms.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/abcdna-archive-fireside-velvet-slipper-chair-1413722	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1413722_a.jpg		abcdna archive	2,355.00		in stock	new	red						0	
	1414611			Keno Bros. Mahogany Ottoman	Inspired by mid-century modern styles, this ottoman is comprised of a rich, ebonized mahogany base offset by a sleek upholstery. Tapered legs with brass cappings add a refined touch. Place at the foot of the bed or next to your favorite sofa.	furniture|sofas & seating|ottomans	furniture|sofas & seating|ottomans	https://www.abchome.com/shop/index.php/keno-bros-mahogany-ottoman-1414611	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1414611-keno-ottoman-uphebonised-legs-a.jpg		keno bros.	795	0	in stock	new	white						0	
	1390467-1399924			Cobble Hill Charcoal Lucali Sleeper Sofa	Exclusively at ABC, the Lucali sleeper sofa is the intersection of contemporary design and multipurpose function. Converting from clean-lined sofa to a queen bed, this locally handcrafted piece melds eco-conscious elements like a Goodwood frame with the versatility of charcoal upholstery: a perfect match for the sustainable home.	furniture|sofas & seating|sleepers & daybeds	furniture|sofas & seating|sleepers & daybeds	https://www.abchome.com/shop/index.php/cobble-hill-charcoal-lucali	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1390467_a_1.jpg		cobble hill	0		in stock	new							0	
	1390467_danville_charcoal-config			Cobble Hill Lucali Sleeper	Exclusively at ABC, the Lucali sleeper is the intersection of contemporary design and multipurpose function. Converting from clean-lined sofa to a queen bed, this locally handcrafted piece melds eco-conscious elements like a Goodwood frame with the versatility of charcoal upholstery: a perfect match for the sustainable home.	furniture|sofas & seating|sleepers & daybeds	furniture|sofas & seating|sleepers & daybeds	https://www.abchome.com/shop/index.php/cobble-hill-charcoal-lucali-sleeper-1390467-danville-charcoal-config	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1390467_danville_charcoal-cobble-hill-charcoal-lucali-sleeper-a_1.jpg		cobble hill	1,995.00		in stock	new							0	
	1318811_libby_cashew-config			Cobble Hill Sheepshead Leather Sofa	Exclusively at ABC, the Sheepshead sofa blends richly tanned leather with an elegant tufted back and sturdy rectangular shape. Handcrafted from a sustainable Goodwood frame, this cashew colored piece is a handsome addition to the home.	furniture|sofas & seating|sofas	furniture|sofas & seating|sofas	https://www.abchome.com/shop/index.php/cobble-hill-sheepshead-leather-sofa-1318811-libby-cashew-config	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1318805_1318811_libby_cashew_a_1.jpg		cobble hill	3,545.00		in stock	new							0	
	1246436_libby_smoke-config			Cobble Hill Carroll Gardens Sectional	Exclusively at ABC, the Carroll Gardens sectional sits handsomely on slim, exposed legs made from recycled steel. Handcrafted from a reclaimed wood frame, this piece pairs the timeless style of classic leather with modern offerings.	furniture|sofas & seating|sectionals	furniture|sofas & seating|sectionals	https://www.abchome.com/shop/index.php/cobble-hill-carroll-gardens-sectional-1246436-libby-smoke-config	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1246436_libby_smoke-cobble-hill-carroll-gardens-sectional-a_1.jpg		cobble hill	5,995.00		in stock	new							0	
	1207445_linato_seal-config			Cobble Hill Solvang Leather Chair	Exclusively at ABC, the Solvang offers a handsome interpretation of the classic armchair. Handcrafted from a sustainable Goodwood frame, its modern lines and worn leather blend a worn-with love look and sleek sophistication.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/cobble-hill-solvang-leather-chair-1207445-linato-seal-config	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1207445_linato_seal-cobble-hill-solvang-leather-chair-a_1.jpg		cobble hill	1,495.00		in stock	new							0	
	1425388			abcDNA Archive Short Upholstered Rolling Armchair	Inspired by late 19th century French club chairs, this piece features a curvaceous silhouette and rolling, cushy arms with fabric florette ties. Its frame is carved by hand and then upholstered in organic hemp with visible spit tacks. An exposed wood base is white-washed and accented with delicate handmade netting. Iron wheel and castor legs provide easy movement. Available in two sizes.Decades of collecting, curating, and dreaming of vintage finds have resulted in our exclusive Archive collection, where timeless beauty and a passionate commitment to preserving intrinsic design DNA result in pieces to treasure as heirlooms.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/abcdna-archive-short-upholstered-rolling-armchair-1425388	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1425388-abcdna-archive-short-upholstered-rolling-armchair-a.jpg		abcdna archive	2,215.00		in stock	new	white						0	
	1425370			abcDNA Archive Upholstered Rolling Armchair	Inspired by late 19th century French club chairs, this piece features a curvaceous silhouette and rolling, cushy arms with fabric florette ties. Its frame is carved by hand and then upholstered in organic hemp with visible spit tacks. An exposed wood base is white-washed and accented with delicate handmade netting. Iron wheel and castor legs provide easy movement. Available in two sizes.Decades of collecting, curating, and dreaming of vintage finds have resulted in our exclusive Archive collection, where timeless beauty and a passionate commitment to preserving intrinsic design DNA result in pieces to treasure as heirlooms.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/abcdna-archive-upholstered-rolling-armchair-1425370	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1425370-abcdna-archive-upholstered-rolling-armchair-a.jpg		abcdna archive	2,285.00		in stock	new	white						0	
	1419477			Missoni Fuchsia Pallina Beanbag	Meaning "ball" in Italian, the oversized Pallina is the most comfortable place to sink into. Its wide dimensions, cushy filling, and soft upholstery create the ultimate beanbag, while bright fuchsia adds a modern touch. Made in Italy, exclusively for ABC. Also available as Sparkly beanbag.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/missoni-fuchsia-pallina-beanbag-1419477	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1419477-missoni-fuchsia-pallina-beanbag-a.jpg		missoni	1,395.00		in stock	new	pink						0	
	1419475			Missoni Sparkly Virgola Chair	Designed with sparkling silver upholstery, this chair blends Italian style with simple, fluid lines. Slipping into both modern and traditional spaces, this piece adds a multitude of functions to any room. Designed and crafted in Italy, this collection captures designer Rosita Missoni's mantra: the home is a constantly evolving space of creativity. Pair with the Large Sparkly Beanbag.	furniture|sofas & seating|club, lounge & wing	furniture|sofas & seating|club, lounge & wing	https://www.abchome.com/shop/index.php/missoni-sparkly-virgola-chair-1419475	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1419475-missoni-sparkly-virgola-chair-a.jpg		missoni	2,895.00		in stock	new	white						0	
	1410266			Softline Light Gray Quadro Ottoman	Inspired by traditional Moroccan tea table cushions, soft wool is rendered in clean lines and pure colors. A removable slipcover makes cleaning a cinch. Use as an ottoman or stool; available in light gray, pink, and sky blue. Displaying the quintessential qualities of Scandinavian furniture design - Softline is clean, classic, and minimalistic.	furniture|sofas & seating|ottomans	furniture|sofas & seating|ottomans	https://www.abchome.com/shop/index.php/softline-light-gray-quadro-ottoman-1410266	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1410266-softline-light-gray-quadro-ottoman-a.jpg		softline	655		in stock	new	gray						0	
	1279611			Jim Denney Long Maple Dining Table	Handcrafted from salvaged spalted maple on a thin, recycled steel base. Each will feature intricate patterns, rivets, and grain variations - intriguing hallmarks of the wood's storied life. Seats up to 14. Exclusively at ABC. As seen in abcKitchen.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/jim-denney-long-maple-dining-table-1279611	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1279611_a_1.jpg		jim denney	15,995.00		in stock	new	other			wood			0	
	1243487			Homework Swivel Side Table	Crafted in Germany, this modern piece ups the ante on side tables. Its pedestal base extends into a trio of swivel shelves, perfect for a drink or book stand at the ready. Made from recycled aluminum, its sculptural shape is as cool as it is functional.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/homework-swivel-side-table-1243487	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1243487-homework-swivel-side-table-a.jpg		homework	395		in stock	new	white						0	
	1233764			Ralph Lauren Home Mayfair Side Table	The Mayfair side table harks back to the late-18th-century reign of Charles X, the last Bourbon king of France. Curved, lithesome legs and a small drawer with a tasseled mock key are pure sophistication while the glossy, ebonized finish adds a modern look to this mahogany design.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/ralph-lauren-home-mayfair-side-table-1233764	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1233764-ralph-lauren-home-mayfair-side-table-a.jpg		ralph lauren home	4,695.00	0	in stock	new	black						0	
	1230663			Kartell Crystal Small Ghost Buster Side Table	A classic French commode reinvented in the style of Kartell, the Ghost Buster side table manifests sheer transparency, giving a floating effect that wafts through spaces. Blending storage needs with softened angles, the slightly bowed shape creates flexibility of silhouette and usage in the urban-historic milieu of Philippe Starck.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/kartell-crystal-small-ghost-buster-side-table-1230663	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1230663_a.jpg		kartell	480		in stock	new	clear			other			0	
	1227288			Fresco Stainless Steel Cocktail Table	The Fresco cocktail table is an exercise in simplicity. Crafted from stainless steel, this three-dimensional block blends an industrial aesthetic with muted, modern tones.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/fresco-stainless-steel-cocktail-table-1227288	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1227288-fresco-stainless-steel-cocktail-table-a_3.jpg		fresco	795		in stock	new	metals			metal			0	
	1227286			Fresco Stainless Steel Side Table	As if forged from both fire and ice, this stainless steel side table is an exercise in cool, contemporary simplicity. Ultra-modern, this three-dimensional block of steel offers a reflective surface, but not without definition	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/fresco-stainless-steel-side-table-1227286	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1227286_a.jpg		fresco	395		in stock	new	white			other			0	
	1224021			URBN 2.0 Low Coffee Table	The URBN 2.0 coffee table blends industrial elements with warm reclaimed wood. Its modern, V-shaped legs provide a pedestal for an artistically inlaid elm wood top that features one-of-a-kind variations in grain and color - functional furniture with a modern, artistic edge.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/urbn-20-low-coffee-table-1224021	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1224021_a.jpg		urbn 2.0	495	0	in stock	new	other			wood			0						
	1223392			URBN 2.0 Cubist Coffee Table - 47x47	Inspired by Cubist design, the URBN 2.0 coffee table blends industrial elements with warm reclaimed wood. Its sleek metal beams support an artistically inlaid elm wood top that features one-of-a-kind variations in grain and color - functional furniture with a modern, artistic edge.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/urbn-20-cubist-coffee-table-1223392	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1223392-urbn-2.0-elm-wood-coffee-table-a_3.jpg		urbn 2.0	995		in stock	new	other		47x47	wood			0	
	1218141			Real Material Sputnik II Table	Three tapered, pronged legs hold the simple round top of this table, crafted from steel and reclaimed teak. The variegated wood showcases a timeworn patina that underscore the rough, antique aesthetic.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/real-material-sputnik-ii-table-1218141	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1218141_a-new_1.jpg		real material	695		in stock	new	other			wood			0	
	1214856			Smukke Tray Coffee Table	A tray-style top creates a secure resting place for drinks or d&eacute;cor in classic matte black. Democratic and strong, its sleek design gives the table a Scandinavian aesthetic.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/smukke-tray-coffee-table-1214856	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1214856-smukke-tray-coffee-table-a.jpg		smukke	395		in stock	new	black			other			0	
	1245191			Verge Reclaimed Wood Coffee Table	Simple, contemporary aesthetics work with the rusticity of reclaimed wood in this contemporary coffee table. The original coloring of the inlaid wood surfaces creates a feel that is at once vibrant, rugged, and quietly sophisticated. Hand-worn and coated with a clear sealant, this singular piece celebrates green craftsmanship.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/verge-reclaimed-wood-coffee-table-1245191	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1245191_a.jpg		verge	1,295.00	0	in stock	new	other			wood			0	
	1245205			Verge Reclaimed Wood Dining Table	The beauty of this contemporary dining table is in its simplicity. Constructed of merely two large blocks of reclaimed wood, this table conveys a working aesthetic that is fashion-forward and functional, while small, handcrafted details found amid the multitude of hues of inlaid wood hit a stunning, rustic visual note.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/verge-reclaimed-wood-dining-table-1245205	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1245205_a-new.jpg		verge	2,595.00	0	in stock	new	other			wood			0	
	1250266			Kartell Crystal Ghost Buster Side Table	A classic French commode reinvented in the style of Kartell, the Ghost Buster side table manifests sheer transparency, giving a floating effect that wafts through spaces. Blending storage needs with softened angles, the slightly bowed shape creates flexibility of silhouette and usage in the urban-historic milieu of Philippe Starck.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/kartell-crystal-ghost-buster-side-table-1250266	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1250266_a.jpg		kartell	1,300.00		in stock	new	clear			other			0	
	1279610			Jim Denney Maple Dining Table	Handcrafted from salvaged spalted maple on a thin, recycled steel base. Each will feature intricate patterns, rivets, and grain variations - intriguing hallmarks of the wood's storied life. Seats up to eight people. Exclusively at ABC. As seen in abcKitchen.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/jim-denney-maple-dining-table-1279610	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1279610_a_1.jpg		jim denney	8,295.00		in stock	new	other			wood			0	
	1279608			Jim Denney Bleached Maple Dining Table	Crafted from salvaged maple wood and naturally bleached, its organic form recalls the fallen trees from which it is sourced. Handcrafted on a recycled steel frame, each features intricate patterns, rivets, and grain variations - intriguing hallmarks of the wood's storied life. Exclusively at ABC. As seen in abcKitchen.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/jim-denney-wood-dining-table-1279608	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1279608-cooldom-dining-table-a.jpg		jim denney	12,995.00		in stock	new	wood			wood			0	
	1274779			Jim Denney Maple Dining Table	Crafted from naturally spalted maple wood and naturally bleached, its organic form recalls the fallen trees from which it is sourced. Handcrafted on a recycled steel frame, each features intricate patterns, rivets, and grain variations - intriguing hallmarks of the wood's storied life. Exclusively at ABC.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/jim-denney-maple-dining-table-1274779			jim denney	7,995.00		in stock	new	wood						0	
	1273334			Ralph Lauren Home Desert Woven Cocktail Table	The natural, variegated texture of seagrass complements a minimalist silhouette in this woven cocktail table, inspired by the rounded fenders of 1940s automobiles and set over a metal frame. Durable and renewable, the seagrass contributes to a relaxed aesthetic that also highlights sustainability.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/ralph-lauren-home-desert-woven-cocktail-table-1273334	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1273334-ralph-lauren-home-desert-woven-cocktail-table-a.jpg		ralph lauren home	3,750.00	0	in stock	new	brown			other			0	
	1270794			Origin Round Coffee Table	Exclusively at ABC, the Origin coffee table is natural forms with an edge. Made from resin that has been cast from a naturally fallen tree trunk, this rustic yet contemporary piece is finished in delicate silver leaf. Each is one-of-a-kind.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/origin-round-coffee-table-1270794	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1270794-origin-coffee-table--b.jpg		origin	1,150.00		in stock	new	metals			other			0	
	1263135			Origin Small Silver Log Side Table	Exclusively at ABC, this side table features natural forms with an edge. Made from resin that has been cast from a naturally fallen tree trunk and finished with delicate silver leaf. Available in Small, Medium, Large, and Extra Large. Also available as a coffee table and side stool.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/origin-small-silver-log-side-table-1263135	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1263135-origin-small-silver-log-side-table-a.jpg		origin	325		in stock	new	silver						0	
	1262132			Reflect Mirrored Square Cocktail Table	The Reflect cocktail table is a romantic pairing of beveled mirrors and natural driftwood legs. Inspired by 18th-century European designs, this piece is crafted from artisanal techniques that create a rustic, antique aesthetic.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/reflect-mirrored-square-cocktail-table-1262132	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1262132-reflect-mirrored-square-cocktail-table-a.jpg		reflect	2,595.00		in stock	new	other			wood			0	
	1259131			Provence Mango Wood Dining Table	The Provence farmhouse dining table is crafted in reclaimed mango wood using centuries-old techniques of artisanal woodworking. Sleek and solid, its natural aesthetic and rustic wood grain complement its rich farmhouse finish, while two leaves and one drawer with bronze knobs make it a table of clever crafting.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/provence-mango-wood-dining-table-1259131	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1259131_a_1.jpg		provence	1,295.00	0	in stock	new	other			wood			0	
	1253525			Twentieth Century Milo Cocktail Table	The Milo cocktail table blends the beautiful rusticity of leather patina with a geometric iron base. Designed in a low-slung shape, its curvaceous form and lush texture add drama and dimension to any space.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/twentieth-century-milo-cocktail-table-1253525	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1253525-dwellstudio-milo-cocktail-table--a_3.jpg		twentieth century	1,725.00	0	in stock	new	gray			other			0	
	1214852			Smukke White Tray Coffee Table	The tray-style top of this coffee table creates a secure resting place for drinks or d&eacute;cor in classic matte monochrome. Democratic and strong, its sleek design gives the table a Scandinavian aesthetic.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/smukke-br-white-tray-coffee-table-1214852	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1214852_a.jpg		smukke	395		in stock	new	white						0	
	1214849			Smukke Black Tray Coffee Table	The tray-style top of this coffee table creates a secure resting place for drinks or d&eacute;cor in classic matte monochrome. Democratic and strong, its sleek design gives the table a Scandinavian aesthetic.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/smukke-br-black-tray-coffee-table-1214849	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1214849-smukkebr-black-tray-coffee-table-a.jpg		smukke	395		in stock	new	black						0	
	1214841			Smukke Black Tray Coffee Table	The tray-style top of this coffee table creates a secure resting place for drinks or d&eacute;cor in classic matte monochrome. Democratic and strong, its sleek design gives the table a Scandinavian aesthetic.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/smukke-br-black-tray-coffee-table-1214841	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/2/1214841-smukkebr-black-tray-coffee-table-a.jpg		smukke	295		in stock	new	black						0	
	1185175			Flatiron-Wrought Cube Side Table	Handcrafted in Belgium, the Flatiron-Wrought side table is made from recycled blackened steel. Its cubed shape creates a minimalistic form that slips into an array of spaces as the modern silhouette.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/flatiron-wrought-cube-side-table-1185175	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1185175-a.jpg		flatiron-wrought	195		in stock	new	metals			metal			0						
	1185174			Flatiron-Wrought Cube Coffee Table	The simple cubed shape of this coffee table comes with endless options, its blackened steel construction suiting a wide range of spaces. Simultaneously industrial and airy, the substantial table has a subtle patina and vintage appeal.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/flatiron-wrought-cube-coffee-table-1185174	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1185174-flatiron-wrought-coffee-table--a_3.jpg		flatiron-wrought	395		in stock	new	metals			metal			0	
	1185164			Flatiron-Wrought Side Table/Stool	Handcrafted in Belgium, the Flatiron-Wrought side table is made from recycled blackened steel. Its minimalistic form slips into an array of spaces as a sleek option for a side table or a stool.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/flatiron-wrought-side-table-stool-1185164	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1185164-flatiron-wrought-side-tablestool-a_3.jpg		flatiron-wrought	95		in stock	new	metals			metal			0	
	1181986			REEVESdesign Zinc Louis Coffee Table	Exclusively at ABC, the zinc Louis coffee table celebrates the rawness of industrial beauty with contemporary Baroque details. Hand-cut profile legs anchor a modern rectangular top, while the dark exterior is finished in a zinc plate patina that will naturally deepen over time.	furniture|tables|coffee tables	furniture|tables|coffee tables	https://www.abchome.com/shop/index.php/reevesdesign-zinc-louis-coffee-table-1181986	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1181986_a-new.jpg		john reeves design	995		in stock	new	metals			metal			0						
	1180411			Reflect Glam Dining Table	Winking beveled mirrors and tapered maple legs create the romantic aesthetic of the Glam table. Pairing nature's rawest elements with a dash of whimsical glamour, the Reflect collection creates the dreamy, mystical ethos of tranquility.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/reflect-glam-dining-table-1180411	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1180411_a_1.jpg		reflect	4,295.00		in stock	new	other			wood			0	
	1175201			Ralph Lauren Home Cannes Gu&eacute;ridon Side Table	The Cannes gu&eacute;ridon table administers the very best of Neoclassical design. Volakas limestone sourced from Northern Greece adds sweeping movement to the top while the brass base radiates warmth and patina. With flourishes like lion's paws and scrolls, Cannes encapsulates the heritage of mid-18th-century aestheticism.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/ralph-lauren-home-cannes-gueridon-side-table-1175201	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1175201-ralph-lauren-home-cannes-gueacuteridon-side-table-a.jpg		ralph lauren home	7,875.00	0	in stock	new	black						0	
	1174293			REEVESdesign Cast Aluminum Table	Exclusively at ABC, this table is inspired by the drip-like qualities of liquid molten aluminum. Handcrafted from recycled cast aluminum with a zinc plate patina and teak slats, this piece can endure both indoor and outdoor elements and will naturally deepen over time.	furniture|tables|dining	furniture|tables|dining	https://www.abchome.com/shop/index.php/reevesdesign-cast-aluminum-table-1174293	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1174293-reevesdesign-cast-aluminum-teak-table-a.jpg		john reeves design	1,495.00		in stock	new	metals			metal			0	
	1174290			REEVESdesign Cast Aluminum Side Table	Exclusively at ABC, this REEVESdesign side table is inspired by the drip-like qualities of liquid molten aluminum. Handcrafted from recycled cast aluminum with a zinc plate patina, this piece can endure both indoor and outdoor elements  and will naturally deepen over time.	furniture|tables|side	furniture|tables|side	https://www.abchome.com/shop/index.php/reevesdesign-cast-aluminum-side-table-1174290	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/1/1174290-b.jpg		john reeves design	495		in stock	new	metals			metal			0	
